	#node1	node2	node1_string_id	node2_string_id	combined_score
27104	KMT2E	H3C15	9606.ENSP00000312379	9606.ENSP00000385479	0.9
27105	KMT2E	H3C3	9606.ENSP00000312379	9606.ENSP00000484658	0.9
27106	KMT2E	H3-3A	9606.ENSP00000312379	9606.ENSP00000355780	0.9
27107	KMT2E	H3C11	9606.ENSP00000312379	9606.ENSP00000483283	0.9
27108	KMT2E	H3C2	9606.ENSP00000312379	9606.ENSP00000484841	0.9
27109	KMT2E	H3C8	9606.ENSP00000312379	9606.ENSP00000484638	0.9
27110	KMT2E	H3C7	9606.ENSP00000312379	9606.ENSP00000484095	0.9
27111	KMT2E	H3C10	9606.ENSP00000312379	9606.ENSP00000358160	0.9
27112	KMT2E	H3C12	9606.ENSP00000312379	9606.ENSP00000352252	0.9
27113	KMT2E	H3C13	9606.ENSP00000312379	9606.ENSP00000333277	0.9
27114	KMT2E	H3C6	9606.ENSP00000312379	9606.ENSP00000489282	0.9
27115	SEC61G	OSTC	9606.ENSP00000388337	9606.ENSP00000426167	0.9
27116	H2AC16	H2AC4	9606.ENSP00000482538	9606.ENSP00000483842	0.9
27117	TNIP2	UBB	9606.ENSP00000321203	9606.ENSP00000478771	0.9
27118	NOP58	RPS16	9606.ENSP00000264279	9606.ENSP00000367806	0.9
27119	ARIH1	UBB	9606.ENSP00000369217	9606.ENSP00000478771	0.9
27120	ARIH1	UBA52	9606.ENSP00000369217	9606.ENSP00000388107	0.9
27121	EIF3B	RPSA	9606.ENSP00000354125	9606.ENSP00000389351	0.9
27122	EIF3B	RPS7	9606.ENSP00000354125	9606.ENSP00000495273	0.9
27123	EIF3B	RPS18	9606.ENSP00000354125	9606.ENSP00000393241	0.9
27124	LRRC47	RPS13	9606.ENSP00000367498	9606.ENSP00000435777	0.9
27125	ZFAND2B	UBA52	9606.ENSP00000289528	9606.ENSP00000388107	0.9
27126	SERBP1	RPS17	9606.ENSP00000360034	9606.ENSP00000498019	0.899
27127	BRPF1	H3C6	9606.ENSP00000373340	9606.ENSP00000489282	0.9
27128	BRPF1	H3C15	9606.ENSP00000373340	9606.ENSP00000385479	0.9
27129	BRPF1	H3C3	9606.ENSP00000373340	9606.ENSP00000484658	0.9
27130	BRPF1	H3C2	9606.ENSP00000373340	9606.ENSP00000484841	0.9
27131	BRPF1	H3C11	9606.ENSP00000373340	9606.ENSP00000483283	0.9
27132	BRPF1	H3C7	9606.ENSP00000373340	9606.ENSP00000484095	0.9
27133	BRPF1	H3C8	9606.ENSP00000373340	9606.ENSP00000484638	0.9
27134	PRKRIP1	PRPF8	9606.ENSP00000419270	9606.ENSP00000460348	0.9
27135	SEC61A1	OSTC	9606.ENSP00000243253	9606.ENSP00000426167	0.9
27136	LMNA	MAPRE1	9606.ENSP00000357283	9606.ENSP00000364721	0.9
27137	FRG1	PRPF8	9606.ENSP00000226798	9606.ENSP00000460348	0.9
27138	ETF1	RPL12	9606.ENSP00000353741	9606.ENSP00000354739	0.9
27139	ETF1	FAU	9606.ENSP00000353741	9606.ENSP00000431822	0.9
27140	RACGAP1	CDC42	9606.ENSP00000404190	9606.ENSP00000497733	0.903
27141	RPS27A	RPL13A	9606.ENSP00000272317	9606.ENSP00000375730	0.899
27142	RPL37	SERBP1	9606.ENSP00000274242	9606.ENSP00000360034	0.899
27143	RPS21	RPL3	9606.ENSP00000345957	9606.ENSP00000346001	0.898
27144	RPL35	RPS4X	9606.ENSP00000259469	9606.ENSP00000362744	0.927
27145	RPL35	RPS15A	9606.ENSP00000259469	9606.ENSP00000318646	0.899
27146	RPL36AL	RPL37A	9606.ENSP00000346012	9606.ENSP00000418082	0.899
27147	MRPL4	TUFM	9606.ENSP00000306902	9606.ENSP00000322439	0.9
27148	EIF3D	RPS11	9606.ENSP00000216190	9606.ENSP00000270625	0.898
27149	EIF5A	RPL10A	9606.ENSP00000336702	9606.ENSP00000363018	0.899
27150	EIF3A	RPS13	9606.ENSP00000358140	9606.ENSP00000435777	0.908
27151	RPL29	RPS4X	9606.ENSP00000294189	9606.ENSP00000362744	0.898
27152	RPL29	RPS15A	9606.ENSP00000294189	9606.ENSP00000318646	0.899
27153	RPS15A	RPL36	9606.ENSP00000318646	9606.ENSP00000464342	0.899
27154	RPS15A	RPL34	9606.ENSP00000318646	9606.ENSP00000378163	0.898
27155	EIF3E	RPS19	9606.ENSP00000220849	9606.ENSP00000470972	0.899
27156	PSMC4	UBC	9606.ENSP00000157812	9606.ENSP00000441543	0.898
27157	FBL	RPS8	9606.ENSP00000221801	9606.ENSP00000379888	0.899
27158	PSMC5	UBC	9606.ENSP00000310572	9606.ENSP00000441543	0.898
27159	SERBP1	RPL10	9606.ENSP00000360034	9606.ENSP00000413436	0.899
27160	SERBP1	RPL34	9606.ENSP00000360034	9606.ENSP00000378163	0.899
27161	EEF1A1	RPL6	9606.ENSP00000339063	9606.ENSP00000403172	0.898
27162	EEF1A1	RPS6	9606.ENSP00000339063	9606.ENSP00000369757	0.898
27163	EEF1A1	RPL9	9606.ENSP00000339063	9606.ENSP00000494697	0.898
27164	RPS27A	EIF5B	9606.ENSP00000272317	9606.ENSP00000289371	0.898
27165	EIF2S1	RPS9	9606.ENSP00000256383	9606.ENSP00000375632	0.898
27166	RPL36AL	RPL14	9606.ENSP00000346012	9606.ENSP00000379506	0.898
27167	SF3A3	SNRNP70	9606.ENSP00000362110	9606.ENSP00000472998	0.898
27168	SNU13	RPS14	9606.ENSP00000383949	9606.ENSP00000385958	0.898
27169	RPL8	SRP68	9606.ENSP00000262584	9606.ENSP00000312066	0.898
27170	RPS15A	EEF1A1	9606.ENSP00000318646	9606.ENSP00000339063	0.898
27171	EIF3E	RPS3	9606.ENSP00000220849	9606.ENSP00000278572	0.927
27172	EIF3E	RPS23	9606.ENSP00000220849	9606.ENSP00000296674	0.898
27173	SNRPA1	CWC25	9606.ENSP00000254193	9606.ENSP00000478070	0.897
27174	H4C6	PBRM1	9606.ENSP00000244537	9606.ENSP00000386593	0.898
27175	EIF5B	RPS3A	9606.ENSP00000289371	9606.ENSP00000346050	0.898
27176	EIF5B	RPS8	9606.ENSP00000289371	9606.ENSP00000379888	0.898
27177	EIF5B	RPS19	9606.ENSP00000289371	9606.ENSP00000470972	0.898
27178	EIF5B	RPS17	9606.ENSP00000289371	9606.ENSP00000498019	0.898
27179	EIF5B	RPS9	9606.ENSP00000289371	9606.ENSP00000375632	0.898
27180	EIF5B	RPS18	9606.ENSP00000289371	9606.ENSP00000393241	0.898
27181	EIF5B	RPS7	9606.ENSP00000289371	9606.ENSP00000495273	0.898
27182	EIF3B	RPS28	9606.ENSP00000354125	9606.ENSP00000472469	0.898
27183	SERBP1	UBA52	9606.ENSP00000360034	9606.ENSP00000388107	0.898
27184	LSG1	EIF6	9606.ENSP00000265245	9606.ENSP00000363559	0.902
27185	LSG1	PA2G4	9606.ENSP00000265245	9606.ENSP00000302886	0.897
27186	RPL12	RPLP2	9606.ENSP00000354739	9606.ENSP00000431240	0.896
27187	RPLP2	RPL9	9606.ENSP00000431240	9606.ENSP00000494697	0.921
27188	RPL37	RPS15A	9606.ENSP00000274242	9606.ENSP00000318646	0.897
27189	USP39	PRPF4B	9606.ENSP00000312981	9606.ENSP00000337194	0.897
27190	RPS11	EIF5B	9606.ENSP00000270625	9606.ENSP00000289371	0.896
27191	EIF2S3	RPS7	9606.ENSP00000253039	9606.ENSP00000495273	0.897
27192	EIF2S3	RPS6	9606.ENSP00000253039	9606.ENSP00000369757	0.897
27193	MED4	POLR2A	9606.ENSP00000258648	9606.ENSP00000461879	0.897
27194	RPLP1	RACK1	9606.ENSP00000346037	9606.ENSP00000426909	0.897
27195	SF3B2	PLRG1	9606.ENSP00000318861	9606.ENSP00000424417	0.896
27196	RPL7	RPL36AL	9606.ENSP00000339795	9606.ENSP00000346012	0.897
27197	RBM22	DHX16	9606.ENSP00000199814	9606.ENSP00000365625	0.896
27198	DHX15	PLRG1	9606.ENSP00000336741	9606.ENSP00000424417	0.896
27199	EIF3A	RPS15	9606.ENSP00000358140	9606.ENSP00000466010	0.896
27200	EEF2	RPS15A	9606.ENSP00000307940	9606.ENSP00000318646	0.896
27201	EEF2	RPS4X	9606.ENSP00000307940	9606.ENSP00000362744	0.927
27202	EIF3E	RPS25	9606.ENSP00000220849	9606.ENSP00000435096	0.897
27203	EIF3E	RPS8	9606.ENSP00000220849	9606.ENSP00000379888	0.897
27204	EIF3K	RPS26	9606.ENSP00000248342	9606.ENSP00000348849	0.897
27205	ABCE1	RPS15	9606.ENSP00000296577	9606.ENSP00000466010	0.896
27206	ABCE1	RPS13	9606.ENSP00000296577	9606.ENSP00000435777	0.896
27207	GTPBP4	NSA2	9606.ENSP00000354040	9606.ENSP00000483484	0.966
27208	CYC1	NDUFA13	9606.ENSP00000317159	9606.ENSP00000423673	0.897
27209	EIF5B	RPS29	9606.ENSP00000289371	9606.ENSP00000379339	0.896
27210	EIF5B	RPS24	9606.ENSP00000289371	9606.ENSP00000414321	0.896
27211	EIF5B	RPS25	9606.ENSP00000289371	9606.ENSP00000435096	0.896
27212	EIF5B	RPS26	9606.ENSP00000289371	9606.ENSP00000348849	0.896
27213	EIF5B	RPS28	9606.ENSP00000289371	9606.ENSP00000472469	0.896
27214	DHX16	SNW1	9606.ENSP00000365625	9606.ENSP00000451129	0.896
27215	SEC61G	RPL23A	9606.ENSP00000388337	9606.ENSP00000389103	0.896
27216	DHX8	MAGOH	9606.ENSP00000262415	9606.ENSP00000360525	0.903
27217	RPS6	EIF1	9606.ENSP00000369757	9606.ENSP00000419449	0.895
27218	RPL26	RPL9	9606.ENSP00000463784	9606.ENSP00000494697	0.895
27219	RPL26	RPS17	9606.ENSP00000463784	9606.ENSP00000498019	0.895
27220	RPL26	RPS7	9606.ENSP00000463784	9606.ENSP00000495273	0.895
27221	RPL26	RPS28	9606.ENSP00000463784	9606.ENSP00000472469	0.895
27222	RPL26	RPL35A	9606.ENSP00000463784	9606.ENSP00000495672	0.895
27223	RPS3	EIF1AX	9606.ENSP00000278572	9606.ENSP00000368927	0.895
27224	RPS3	RPL39	9606.ENSP00000278572	9606.ENSP00000355315	0.895
27225	RPS3	EIF1	9606.ENSP00000278572	9606.ENSP00000419449	0.895
27226	RPL10	RPS28	9606.ENSP00000413436	9606.ENSP00000472469	0.895
27227	RPL10	RPL28	9606.ENSP00000413436	9606.ENSP00000452763	0.895
27228	RPS9	EIF1	9606.ENSP00000375632	9606.ENSP00000419449	0.895
27229	RPL12	RPL39	9606.ENSP00000354739	9606.ENSP00000355315	0.925
27230	RPS27A	EIF1	9606.ENSP00000272317	9606.ENSP00000419449	0.895
27231	RPS27A	EIF1AX	9606.ENSP00000272317	9606.ENSP00000368927	0.895
27232	RPS27A	RPL7	9606.ENSP00000272317	9606.ENSP00000339795	0.902
27233	RPS27A	RPL3	9606.ENSP00000272317	9606.ENSP00000346001	0.895
27234	RPS27A	RPL39	9606.ENSP00000272317	9606.ENSP00000355315	0.895
27235	DRG1	ZC3H15	9606.ENSP00000329715	9606.ENSP00000338788	0.924
27236	RPL37	RPL39	9606.ENSP00000274242	9606.ENSP00000355315	0.895
27237	RPL37	RPS27	9606.ENSP00000274242	9606.ENSP00000499044	0.895
27238	RPL37	RPL10	9606.ENSP00000274242	9606.ENSP00000413436	0.895
27239	RPL37	RPL17	9606.ENSP00000274242	9606.ENSP00000463842	0.895
27240	RPL37	GTPBP4	9606.ENSP00000274242	9606.ENSP00000354040	0.895
27241	RPL37	RPL26	9606.ENSP00000274242	9606.ENSP00000463784	0.926
27242	RPL37	RPL10A	9606.ENSP00000274242	9606.ENSP00000363018	0.895
27243	RPL37	RPS10	9606.ENSP00000274242	9606.ENSP00000481646	0.895
27244	UBA52	RPL10	9606.ENSP00000388107	9606.ENSP00000413436	0.895
27245	UBA52	RPL26	9606.ENSP00000388107	9606.ENSP00000463784	0.895
27246	RPL32	RPS27	9606.ENSP00000416429	9606.ENSP00000499044	0.895
27247	RPL32	RPS10	9606.ENSP00000416429	9606.ENSP00000481646	0.895
27248	RPS14	RPL17	9606.ENSP00000385958	9606.ENSP00000463842	0.896
27249	RPL15	RPL39	9606.ENSP00000309334	9606.ENSP00000355315	0.895
27250	RPL13A	RPS17	9606.ENSP00000375730	9606.ENSP00000498019	0.895
27251	RPL13A	RPS24	9606.ENSP00000375730	9606.ENSP00000414321	0.895
27252	RPL13A	RPS28	9606.ENSP00000375730	9606.ENSP00000472469	0.895
27253	NDUFV2	UQCRB	9606.ENSP00000327268	9606.ENSP00000430494	0.896
27254	RPS11	EIF1AX	9606.ENSP00000270625	9606.ENSP00000368927	0.895
27255	RPS11	RPL39	9606.ENSP00000270625	9606.ENSP00000355315	0.895
27256	RPS21	RPL26	9606.ENSP00000345957	9606.ENSP00000463784	0.895
27257	RPS21	RPL13A	9606.ENSP00000345957	9606.ENSP00000375730	0.896
27258	RPL35	RPL39	9606.ENSP00000259469	9606.ENSP00000355315	0.896
27259	RSL24D1	RPL37	9606.ENSP00000260443	9606.ENSP00000274242	0.895
27260	RSL24D1	RPL9	9606.ENSP00000260443	9606.ENSP00000494697	0.895
27261	EIF1	RPS17	9606.ENSP00000419449	9606.ENSP00000498019	0.895
27262	EIF1	RPS19	9606.ENSP00000419449	9606.ENSP00000470972	0.895
27263	EIF1	RPS28	9606.ENSP00000419449	9606.ENSP00000472469	0.895
27264	EIF1	RPS20	9606.ENSP00000419449	9606.ENSP00000429374	0.895
27265	EIF1	RPS25	9606.ENSP00000419449	9606.ENSP00000435096	0.895
27266	EIF1	RPS15	9606.ENSP00000419449	9606.ENSP00000466010	0.895
27267	EIF1	RPS7	9606.ENSP00000419449	9606.ENSP00000495273	0.895
27268	RPL23A	RPL26	9606.ENSP00000389103	9606.ENSP00000463784	0.914
27269	RPL3	RPS17	9606.ENSP00000346001	9606.ENSP00000498019	0.895
27270	RPL3	RPS28	9606.ENSP00000346001	9606.ENSP00000472469	0.895
27271	RPL27A	RPL39	9606.ENSP00000346015	9606.ENSP00000355315	0.895
27272	RPL21	RPL39	9606.ENSP00000346027	9606.ENSP00000355315	0.895
27273	RPL21	GTPBP4	9606.ENSP00000346027	9606.ENSP00000354040	0.895
27274	EIF2S3	RPS25	9606.ENSP00000253039	9606.ENSP00000435096	0.896
27275	EIF2S3	RPS23	9606.ENSP00000253039	9606.ENSP00000296674	0.896
27276	EIF2S3	RPS26	9606.ENSP00000253039	9606.ENSP00000348849	0.896
27277	EIF2S3	RPS21	9606.ENSP00000253039	9606.ENSP00000345957	0.896
27278	RPS18	EIF1	9606.ENSP00000393241	9606.ENSP00000419449	0.895
27279	RPS3A	EIF3B	9606.ENSP00000346050	9606.ENSP00000354125	0.896
27280	RPS3A	EIF1AX	9606.ENSP00000346050	9606.ENSP00000368927	0.895
27281	RPS3A	EIF1	9606.ENSP00000346050	9606.ENSP00000419449	0.895
27282	RPL36	RPS27	9606.ENSP00000464342	9606.ENSP00000499044	0.895
27283	GNL2	RPL30	9606.ENSP00000362153	9606.ENSP00000428085	0.895
27284	RPL7	RPS17	9606.ENSP00000339795	9606.ENSP00000498019	0.895
27285	RPL22	RPS29	9606.ENSP00000346088	9606.ENSP00000379339	0.895
27286	RPL22	RPS28	9606.ENSP00000346088	9606.ENSP00000472469	0.895
27287	RPL22	EIF6	9606.ENSP00000346088	9606.ENSP00000363559	0.895
27288	RPL22	UBA52	9606.ENSP00000346088	9606.ENSP00000388107	0.895
27289	RPS16	EIF1AX	9606.ENSP00000367806	9606.ENSP00000368927	0.895
27290	RPS16	EIF1	9606.ENSP00000367806	9606.ENSP00000419449	0.895
27291	NDUFA5	UQCRB	9606.ENSP00000417142	9606.ENSP00000430494	0.895
27292	RPS8	EIF1	9606.ENSP00000379888	9606.ENSP00000419449	0.895
27293	RPL4	RPL39	9606.ENSP00000311430	9606.ENSP00000355315	0.895
27294	EIF3D	RPS18	9606.ENSP00000216190	9606.ENSP00000393241	0.896
27295	NDUFB9	UQCRB	9606.ENSP00000276689	9606.ENSP00000430494	0.896
27296	RPL17	RPS7	9606.ENSP00000463842	9606.ENSP00000495273	0.895
27297	RPL17	RPL27	9606.ENSP00000463842	9606.ENSP00000464813	0.895
27298	RPL17	RPS17	9606.ENSP00000463842	9606.ENSP00000498019	0.895
27299	SF3A2	SNW1	9606.ENSP00000221494	9606.ENSP00000451129	0.895
27300	EIF6	RPL26	9606.ENSP00000363559	9606.ENSP00000463784	0.895
27301	RPL29	RPS10	9606.ENSP00000294189	9606.ENSP00000481646	0.895
27302	RPL29	RPL26	9606.ENSP00000294189	9606.ENSP00000463784	0.895
27303	RPL29	RPS14	9606.ENSP00000294189	9606.ENSP00000385958	0.895
27304	RPL29	RPS27	9606.ENSP00000294189	9606.ENSP00000499044	0.895
27305	RPL29	RPL39	9606.ENSP00000294189	9606.ENSP00000355315	0.895
27306	RPS24	RPL26	9606.ENSP00000414321	9606.ENSP00000463784	0.904
27307	RPS24	EIF1	9606.ENSP00000414321	9606.ENSP00000419449	0.895
27308	RPS4X	RPL13A	9606.ENSP00000362744	9606.ENSP00000375730	0.896
27309	EEF2	RPL10	9606.ENSP00000307940	9606.ENSP00000413436	0.895
27310	EEF2	RPL13A	9606.ENSP00000307940	9606.ENSP00000375730	0.895
27311	EEF2	RPL22	9606.ENSP00000307940	9606.ENSP00000346088	0.895
27312	EEF2	RPL26	9606.ENSP00000307940	9606.ENSP00000463784	0.895
27313	EEF2	RPL17	9606.ENSP00000307940	9606.ENSP00000463842	0.895
27314	EEF2	RPS27	9606.ENSP00000307940	9606.ENSP00000499044	0.895
27315	EEF2	RPL39	9606.ENSP00000307940	9606.ENSP00000355315	0.895
27316	EEF2	RPS10	9606.ENSP00000307940	9606.ENSP00000481646	0.895
27317	EEF2	RPS14	9606.ENSP00000307940	9606.ENSP00000385958	0.895
27318	EEF2	RPL3	9606.ENSP00000307940	9606.ENSP00000346001	0.934
27319	EIF1AX	RPS6	9606.ENSP00000368927	9606.ENSP00000369757	0.895
27320	EIF1AX	RPS20	9606.ENSP00000368927	9606.ENSP00000429374	0.895
27321	EIF1AX	RPS7	9606.ENSP00000368927	9606.ENSP00000495273	0.895
27322	EIF1AX	RPS24	9606.ENSP00000368927	9606.ENSP00000414321	0.895
27323	EIF1AX	RPS19	9606.ENSP00000368927	9606.ENSP00000470972	0.895
27324	EIF1AX	RPS17	9606.ENSP00000368927	9606.ENSP00000498019	0.895
27325	EIF1AX	RPS18	9606.ENSP00000368927	9606.ENSP00000393241	0.895
27326	EIF1AX	RPS8	9606.ENSP00000368927	9606.ENSP00000379888	0.895
27327	EIF1AX	RPS25	9606.ENSP00000368927	9606.ENSP00000435096	0.895
27328	EIF1AX	RPS28	9606.ENSP00000368927	9606.ENSP00000472469	0.895
27329	RPS15A	RPL13A	9606.ENSP00000318646	9606.ENSP00000375730	0.895
27330	RPS20	RPL26	9606.ENSP00000429374	9606.ENSP00000463784	0.895
27331	RPS2	EIF1	9606.ENSP00000341885	9606.ENSP00000419449	0.895
27332	RPS2	RPL39	9606.ENSP00000341885	9606.ENSP00000355315	0.914
27333	RPS2	EIF1AX	9606.ENSP00000341885	9606.ENSP00000368927	0.895
27334	EIF3E	RPS2	9606.ENSP00000220849	9606.ENSP00000341885	0.896
27335	EIF3E	RPS18	9606.ENSP00000220849	9606.ENSP00000393241	0.896
27336	EIF3E	RACK1	9606.ENSP00000220849	9606.ENSP00000426909	0.896
27337	C9orf78	PRPF8	9606.ENSP00000361524	9606.ENSP00000460348	0.896
27338	SNRPA	SF3B5	9606.ENSP00000243563	9606.ENSP00000356541	0.896
27339	RPL39	RPL28	9606.ENSP00000355315	9606.ENSP00000452763	0.895
27340	RPL39	RPL14	9606.ENSP00000355315	9606.ENSP00000379506	0.895
27341	RPL39	RPL27	9606.ENSP00000355315	9606.ENSP00000464813	0.895
27342	RPL39	RPS8	9606.ENSP00000355315	9606.ENSP00000379888	0.895
27343	RPL39	RPS13	9606.ENSP00000355315	9606.ENSP00000435777	0.913
27344	RPL39	RPS19	9606.ENSP00000355315	9606.ENSP00000470972	0.895
27345	RPL39	RPS17	9606.ENSP00000355315	9606.ENSP00000498019	0.895
27346	RPL39	RPS24	9606.ENSP00000355315	9606.ENSP00000414321	0.895
27347	RPL39	RPL23A	9606.ENSP00000355315	9606.ENSP00000389103	0.917
27348	RPL39	RPS25	9606.ENSP00000355315	9606.ENSP00000435096	0.895
27349	RPL39	RPL34	9606.ENSP00000355315	9606.ENSP00000378163	0.895
27350	RPL39	RPS5	9606.ENSP00000355315	9606.ENSP00000472985	0.895
27351	RPL39	UBA52	9606.ENSP00000355315	9606.ENSP00000388107	0.895
27352	RPL39	RPSA	9606.ENSP00000355315	9606.ENSP00000389351	0.895
27353	RPL39	RPS20	9606.ENSP00000355315	9606.ENSP00000429374	0.895
27354	RPL39	RPS7	9606.ENSP00000355315	9606.ENSP00000495273	0.895
27355	RPL39	RPLP0	9606.ENSP00000355315	9606.ENSP00000449328	0.908
27356	RPL39	EIF6	9606.ENSP00000355315	9606.ENSP00000363559	0.895
27357	RPS29	RPL17	9606.ENSP00000379339	9606.ENSP00000463842	0.895
27358	GTPBP4	RPL9	9606.ENSP00000354040	9606.ENSP00000494697	0.895
27359	GTPBP4	RPL23	9606.ENSP00000354040	9606.ENSP00000420311	0.895
27360	GTPBP4	RPL34	9606.ENSP00000354040	9606.ENSP00000378163	0.895
27361	RPL37A	RPS27	9606.ENSP00000418082	9606.ENSP00000499044	0.895
27362	RPL18A	RPL26	9606.ENSP00000222247	9606.ENSP00000463784	0.895
27363	CYC1	ND4L	9606.ENSP00000317159	9606.ENSP00000354728	0.896
27364	CYC1	ND4	9606.ENSP00000317159	9606.ENSP00000354961	0.896
27365	CYC1	ND3	9606.ENSP00000317159	9606.ENSP00000355206	0.896
27366	EIF5B	RPS16	9606.ENSP00000289371	9606.ENSP00000367806	0.895
27367	RPL10A	RPS17	9606.ENSP00000363018	9606.ENSP00000498019	0.895
27368	RPL10A	RPL28	9606.ENSP00000363018	9606.ENSP00000452763	0.895
27369	RPL10A	UBA52	9606.ENSP00000363018	9606.ENSP00000388107	0.895
27370	RPL10A	RPS15	9606.ENSP00000363018	9606.ENSP00000466010	0.895
27371	DHX16	PLRG1	9606.ENSP00000365625	9606.ENSP00000424417	0.896
27372	RPL28	RPS27	9606.ENSP00000452763	9606.ENSP00000499044	0.895
27373	RPL28	RPL26	9606.ENSP00000452763	9606.ENSP00000463784	0.895
27374	RPS23	EIF1	9606.ENSP00000296674	9606.ENSP00000419449	0.895
27375	RPS23	RPL26	9606.ENSP00000296674	9606.ENSP00000463784	0.895
27376	RPS12	RPL26	9606.ENSP00000230050	9606.ENSP00000463784	0.895
27377	RPS12	RPL39	9606.ENSP00000230050	9606.ENSP00000355315	0.895
27378	RPL34	RPL17	9606.ENSP00000378163	9606.ENSP00000463842	0.895
27379	RPL34	RPL10	9606.ENSP00000378163	9606.ENSP00000413436	0.895
27380	RPL34	RPS10	9606.ENSP00000378163	9606.ENSP00000481646	0.895
27381	RPL13	RPL39	9606.ENSP00000307889	9606.ENSP00000355315	0.895
27382	RPL12	RPL26	9606.ENSP00000354739	9606.ENSP00000463784	0.909
27383	RPS11	RPL36A	9606.ENSP00000270625	9606.ENSP00000404375	0.894
27384	RSL24D1	RPL22	9606.ENSP00000260443	9606.ENSP00000346088	0.895
27385	RPL27A	RPL26	9606.ENSP00000346015	9606.ENSP00000463784	0.895
27386	EIF2S3	RPS16	9606.ENSP00000253039	9606.ENSP00000367806	0.895
27387	EIF2S3	RPS3A	9606.ENSP00000253039	9606.ENSP00000346050	0.895
27388	EIF2S3	RPS24	9606.ENSP00000253039	9606.ENSP00000414321	0.894
27389	EIF2S3	RPS18	9606.ENSP00000253039	9606.ENSP00000393241	0.895
27390	SF3B4	TCERG1	9606.ENSP00000271628	9606.ENSP00000296702	0.895
27391	GNL2	RPL14	9606.ENSP00000362153	9606.ENSP00000379506	0.895
27392	RPL7	RPS10	9606.ENSP00000339795	9606.ENSP00000481646	0.895
27393	RPL4	SRP54	9606.ENSP00000311430	9606.ENSP00000451818	0.894
27394	DHX15	XAB2	9606.ENSP00000336741	9606.ENSP00000351137	0.953
27395	NDUFB10	UQCRB	9606.ENSP00000268668	9606.ENSP00000430494	0.895
27396	EIF1AX	RPS9	9606.ENSP00000368927	9606.ENSP00000375632	0.894
27397	RPS15A	SNU13	9606.ENSP00000318646	9606.ENSP00000383949	0.895
27398	NEDD8	UBC	9606.ENSP00000250495	9606.ENSP00000441543	0.895
27399	NOP58	RPS4X	9606.ENSP00000264279	9606.ENSP00000362744	0.894
27400	NOP58	RPS15A	9606.ENSP00000264279	9606.ENSP00000318646	0.894
27401	EIF3I	RACK1	9606.ENSP00000362688	9606.ENSP00000426909	0.895
27402	RPS26	EIF1AX	9606.ENSP00000348849	9606.ENSP00000368927	0.893
27403	RPS3	EIF3C	9606.ENSP00000278572	9606.ENSP00000332604	0.894
27404	EIF3C	RACK1	9606.ENSP00000332604	9606.ENSP00000426909	0.952
27405	RSL24D1	RPL39	9606.ENSP00000260443	9606.ENSP00000355315	0.893
27406	RPL36AL	RPL5	9606.ENSP00000346012	9606.ENSP00000359345	0.893
27407	EIF2S3	RPS11	9606.ENSP00000253039	9606.ENSP00000270625	0.894
27408	RPL7	RPLP2	9606.ENSP00000339795	9606.ENSP00000431240	0.906
27409	SRP54	RPL9	9606.ENSP00000451818	9606.ENSP00000494697	0.893
27410	EIF3G	RPS15	9606.ENSP00000253108	9606.ENSP00000466010	0.893
27411	EIF3A	RPS19	9606.ENSP00000358140	9606.ENSP00000470972	0.893
27412	EIF3K	RACK1	9606.ENSP00000248342	9606.ENSP00000426909	0.894
27413	PA2G4	RPL12	9606.ENSP00000302886	9606.ENSP00000354739	0.893
27414	H4C6	H1-0	9606.ENSP00000244537	9606.ENSP00000344504	0.894
27415	RPL18A	RPLP2	9606.ENSP00000222247	9606.ENSP00000431240	0.898
27416	EIF3J	RACK1	9606.ENSP00000261868	9606.ENSP00000426909	0.92
27417	EIF3I	RPS13	9606.ENSP00000362688	9606.ENSP00000435777	0.894
27418	SEC61A1	RPL23A	9606.ENSP00000243253	9606.ENSP00000389103	0.894
27419	RPLP0	SRP54	9606.ENSP00000449328	9606.ENSP00000451818	0.892
27420	EIF3C	RPS15	9606.ENSP00000332604	9606.ENSP00000466010	0.893
27421	RPS11	ABCE1	9606.ENSP00000270625	9606.ENSP00000296577	0.893
27422	RPS11	EIF3B	9606.ENSP00000270625	9606.ENSP00000354125	0.893
27423	RPL35	SEC61G	9606.ENSP00000259469	9606.ENSP00000388337	0.893
27424	RSL24D1	RPL26	9606.ENSP00000260443	9606.ENSP00000463784	0.893
27425	EIF2S3	RPS28	9606.ENSP00000253039	9606.ENSP00000472469	0.893
27426	RPLP1	RPL13A	9606.ENSP00000346037	9606.ENSP00000375730	0.893
27427	RPL4	SEC61G	9606.ENSP00000311430	9606.ENSP00000388337	0.893
27428	EIF3G	RPS13	9606.ENSP00000253108	9606.ENSP00000435777	0.893
27429	EIF1AX	RAN	9606.ENSP00000368927	9606.ENSP00000446215	0.893
27430	NOB1	RPS2	9606.ENSP00000268802	9606.ENSP00000341885	0.893
27431	EIF3E	RPS11	9606.ENSP00000220849	9606.ENSP00000270625	0.893
27432	SUPT6H	POLR2B	9606.ENSP00000319104	9606.ENSP00000370625	0.927
27433	FBL	RRP7A	9606.ENSP00000221801	9606.ENSP00000321449	0.892
27434	SEC61B	RPL39	9606.ENSP00000223641	9606.ENSP00000355315	0.892
27435	H4C6	RUVBL2	9606.ENSP00000244537	9606.ENSP00000473172	0.892
27436	RPS23	EIF3B	9606.ENSP00000296674	9606.ENSP00000354125	0.893
